102.47892904 ,28.33579214 
102.47887613 ,28.33571500 
102.47882323 ,28.33563786 
102.47877032 ,28.33556072 
102.47871741 ,28.33548358 
102.47866451 ,28.33540644 
102.47861160 ,28.33532930 
102.47855870 ,28.33525216 
102.47850579 ,28.33517502 
102.47845289 ,28.33509788 
102.47839998 ,28.33502074 
102.47834708 ,28.33494359 
102.47829417 ,28.33486645 
102.47824126 ,28.33478931 
102.47818836 ,28.33471217 
102.47813545 ,28.33463503 
102.47808255 ,28.33455789 
102.47802964 ,28.33448075 
102.47797674 ,28.33440361 
102.47792383 ,28.33432647 
102.47787093 ,28.33424933 
102.47781802 ,28.33417218 
102.47776512 ,28.33409504 
102.47771221 ,28.33401790 
102.47765931 ,28.33394076 
102.47760640 ,28.33386362 
102.47755350 ,28.33378648 
102.47750060 ,28.33370934 
102.47744769 ,28.33363220 
102.47739479 ,28.33355505 
102.47734188 ,28.33347791 
102.47728898 ,28.33340077 
102.47723608 ,28.33332363 
102.47718317 ,28.33324649 
102.47713027 ,28.33316935 
102.47707736 ,28.33309221 
102.47702446 ,28.33301506 
102.47697156 ,28.33293792 
102.47691865 ,28.33286078 
102.47686575 ,28.33278364 
102.47681285 ,28.33270650 
102.47675994 ,28.33262936 
102.47670704 ,28.33255222 
102.47665414 ,28.33247507 
102.47660123 ,28.33239793 
102.47654833 ,28.33232079 
102.47649543 ,28.33224365 
102.47644253 ,28.33216651 
102.47638962 ,28.33208937 
102.47633672 ,28.33201222 
102.47628382 ,28.33193508 
102.47623092 ,28.33185794 
102.47617801 ,28.33178080 
102.47612511 ,28.33170366 
102.47607221 ,28.33162651 
102.47601931 ,28.33154937 
102.47596640 ,28.33147223 
102.47591350 ,28.33139509 
102.47586060 ,28.33131795 
102.47580770 ,28.33124081 
102.47575480 ,28.33116366 
102.47570189 ,28.33108652 
102.47564899 ,28.33100938 
102.47559609 ,28.33093224 
102.47554319 ,28.33085510 
102.47549029 ,28.33077795 
102.47543739 ,28.33070081 
102.47538449 ,28.33062367 
102.47533158 ,28.33054653 
102.47527868 ,28.33046938 
102.47522578 ,28.33039224 
102.47517288 ,28.33031510 
102.47511998 ,28.33023796 
102.47506708 ,28.33016082 
102.47501418 ,28.33008367 
102.47496128 ,28.33000653 
102.47490838 ,28.32992939 
102.47485548 ,28.32985225 
102.47480258 ,28.32977510 
102.47474968 ,28.32969796 
102.47469678 ,28.32962082 
102.47464387 ,28.32954368 
102.47459098 ,28.32946653 
102.47453808 ,28.32938939 
102.47448517 ,28.32931225 
102.47443228 ,28.32923511 
102.47437937 ,28.32915796 
102.47432648 ,28.32908082 
102.47427358 ,28.32900368 
102.47422068 ,28.32892654 
102.47416778 ,28.32884939 
102.47411488 ,28.32877225 
102.47406198 ,28.32869511 
102.47400908 ,28.32861797 
102.47395618 ,28.32854082 
102.47390328 ,28.32846368 
102.47385038 ,28.32838654 
102.47379748 ,28.32830940 
102.47374458 ,28.32823225 
102.47369168 ,28.32815511 
102.47363879 ,28.32807797 
102.47358589 ,28.32800082 
102.47353299 ,28.32792368 
102.47348009 ,28.32784654 
102.47342719 ,28.32776940 
102.47337429 ,28.32769225 
102.47332139 ,28.32761511 
102.47326850 ,28.32753797 
102.47321560 ,28.32746082 
102.47316270 ,28.32738368 
102.47310980 ,28.32730654 
102.47305690 ,28.32722939 
102.47300401 ,28.32715225 
102.47295111 ,28.32707511 
102.47289821 ,28.32699797 
102.47284531 ,28.32692082 
102.47279242 ,28.32684368 
102.47273952 ,28.32676654 
102.47268662 ,28.32668939 
102.47263372 ,28.32661225 
102.47258083 ,28.32653511 
102.47252793 ,28.32645796 
102.47247503 ,28.32638082 
102.47242214 ,28.32630368 
102.47236924 ,28.32622653 
102.47231634 ,28.32614939 
102.47226344 ,28.32607225 
102.47221055 ,28.32599510 
102.47215765 ,28.32591796 
102.47210475 ,28.32584082 
102.47205186 ,28.32576367 
102.47199896 ,28.32568653 
102.47194607 ,28.32560939 
102.47189317 ,28.32553224 
102.47184027 ,28.32545510 
102.47178738 ,28.32537795 
102.47173448 ,28.32530081 
102.47168159 ,28.32522367 
102.47162869 ,28.32514652 
102.47157579 ,28.32506938 
102.47152290 ,28.32499224 
102.47147000 ,28.32491509 
102.47141711 ,28.32483795 
102.47136421 ,28.32476081 
102.47131132 ,28.32468366 
102.47125842 ,28.32460652 
102.47120552 ,28.32452937 
102.47115263 ,28.32445223 
102.47109973 ,28.32437509 
102.47104684 ,28.32429794 
102.47099395 ,28.32422080 
102.47094105 ,28.32414366 
102.47088816 ,28.32406651 
102.47083526 ,28.32398937 
102.47078237 ,28.32391222 
102.47072947 ,28.32383508 
102.47067658 ,28.32375794 
102.47062368 ,28.32368079 
102.47057079 ,28.32360365 
102.47051789 ,28.32352650 
102.47046500 ,28.32344936 
102.47041211 ,28.32337221 
102.47035921 ,28.32329507 
102.47030632 ,28.32321793 
102.47025342 ,28.32314078 
102.47020053 ,28.32306364 
102.47014764 ,28.32298649 
102.47009474 ,28.32290935 
102.47004185 ,28.32283221 
102.46998896 ,28.32275506 
102.46993606 ,28.32267792 
102.46988317 ,28.32260077 
102.46983028 ,28.32252363 
102.46977738 ,28.32244648 
102.46972449 ,28.32236934 
102.46967160 ,28.32229219 
102.46961870 ,28.32221505 
102.46956581 ,28.32213791 
102.46951292 ,28.32206076 
102.46946002 ,28.32198362 
102.46940713 ,28.32190647 
102.46935424 ,28.32182933 
102.46930135 ,28.32175218 
102.46924845 ,28.32167504 
102.46919556 ,28.32159789 
102.46914267 ,28.32152075 
102.46908978 ,28.32144361 
102.46903689 ,28.32136646 
102.46898399 ,28.32128932 
102.46893110 ,28.32121217 
102.46887821 ,28.32113503 
102.46882532 ,28.32105788 
102.46877243 ,28.32098074 
102.46871953 ,28.32090359 
102.46866664 ,28.32082645 
102.46861375 ,28.32074930 
102.46856086 ,28.32067216 
102.46850797 ,28.32059501 
102.46845508 ,28.32051787 
102.46840219 ,28.32044072 
102.46834929 ,28.32036358 
102.46829640 ,28.32028643 
102.46824351 ,28.32020929 
102.46819062 ,28.32013214 
102.46813773 ,28.32005500 
102.46808484 ,28.31997785 
102.46803195 ,28.31990071 
102.46797906 ,28.31982356 
102.46792617 ,28.31974642 
102.46787328 ,28.31966927 
102.46782039 ,28.31959213 
102.46776750 ,28.31951498 
102.46771461 ,28.31943784 
102.46766172 ,28.31936069 
102.46760883 ,28.31928355 
102.46755594 ,28.31920640 
102.46750305 ,28.31912926 
102.46745016 ,28.31905211 
102.46739727 ,28.31897496 
102.46734438 ,28.31889782 
102.46729149 ,28.31882067 
102.46723860 ,28.31874353 
102.46718571 ,28.31866638 
102.46713282 ,28.31858924 
102.46707993 ,28.31851209 
102.46702704 ,28.31843495 
102.46697415 ,28.31835780 
102.46692126 ,28.31828066 
102.46686837 ,28.31820351 
102.46681549 ,28.31812636 
102.46676260 ,28.31804922 
102.46670971 ,28.31797207 
102.46665682 ,28.31789493 
102.46660393 ,28.31781778 
102.46655104 ,28.31774064 
102.46649815 ,28.31766349 
102.46644527 ,28.31758635 
102.46639238 ,28.31750920 
102.46633949 ,28.31743205 
102.46628660 ,28.31735491 
102.46623371 ,28.31727776 
102.46618082 ,28.31720062 
102.46612794 ,28.31712347 
102.46607505 ,28.31704632 
102.46602216 ,28.31696918 
102.46596927 ,28.31689203 
102.46591639 ,28.31681489 
102.46586350 ,28.31673774 
102.46581061 ,28.31666059 
102.46575772 ,28.31658345 
102.46570484 ,28.31650630 
102.46565195 ,28.31642916 
102.46559906 ,28.31635201 
102.46554617 ,28.31627486 
102.46549329 ,28.31619772 
102.46544040 ,28.31612057 
102.46538751 ,28.31604343 
102.46533463 ,28.31596628 
102.46528174 ,28.31588913 
102.46522885 ,28.31581199 
102.46517597 ,28.31573484 
102.46512308 ,28.31565770 
102.46507019 ,28.31558055 
102.46501731 ,28.31550340 
102.46496442 ,28.31542626 
102.46491153 ,28.31534911 
102.46485865 ,28.31527196 
102.46480576 ,28.31519482 
102.46475288 ,28.31511767 
102.46469999 ,28.31504052 
102.46464711 ,28.31496338 
102.46459422 ,28.31488623 
102.46454133 ,28.31480908 
102.46448845 ,28.31473194 
102.46443556 ,28.31465479 
102.46438268 ,28.31457765 
102.46432979 ,28.31450050 
102.46427691 ,28.31442335 
102.46422402 ,28.31434621 
102.46417114 ,28.31426906 
102.46411825 ,28.31419191 
102.46406537 ,28.31411477 
102.46401248 ,28.31403762 
102.46395960 ,28.31396047 
102.46390671 ,28.31388333 
102.46385383 ,28.31380618 
102.46380094 ,28.31372903 
102.46374806 ,28.31365189 
102.46369517 ,28.31357474 
102.46364229 ,28.31349759 
102.46358941 ,28.31342045 
102.46353652 ,28.31334330 
102.46348843 ,28.31327314 
102.46348364 ,28.31326615 
102.46343075 ,28.31318901 
102.46337785 ,28.31311187 
102.46332491 ,28.31303475 
102.46327192 ,28.31295766 
102.46321888 ,28.31288060 
102.46316575 ,28.31280358 
102.46311253 ,28.31272662 
102.46305919 ,28.31264972 
102.46300574 ,28.31257288 
102.46295214 ,28.31249612 
102.46289838 ,28.31241944 
102.46284446 ,28.31234286 
102.46279035 ,28.31226639 
102.46273603 ,28.31219002 
102.46268150 ,28.31211378 
102.46263171 ,28.31204455 
102.46262674 ,28.31203767 
102.46257173 ,28.31196169 
102.46251648 ,28.31188585 
102.46246099 ,28.31181016 
102.46240525 ,28.31173460 
102.46234926 ,28.31165919 
102.46229304 ,28.31158392 
102.46223657 ,28.31150879 
102.46217986 ,28.31143380 
102.46212290 ,28.31135896 
102.46206571 ,28.31128426 
102.46200827 ,28.31120970 
102.46195060 ,28.31113530 
102.46189268 ,28.31106103 
102.46183452 ,28.31098692 
102.46177613 ,28.31091295 
102.46171750 ,28.31083913 
102.46165863 ,28.31076546 
102.46159952 ,28.31069193 
102.46154017 ,28.31061856 
102.46148059 ,28.31054534 
102.46142077 ,28.31047227 
102.46136072 ,28.31039935 
102.46130043 ,28.31032658 
102.46123991 ,28.31025396 
102.46117915 ,28.31018150 
102.46111816 ,28.31010919 
102.46105693 ,28.31003704 
102.46099548 ,28.30996504 
102.46093379 ,28.30989320 
102.46087187 ,28.30982151 
102.46080972 ,28.30974998 
102.46074734 ,28.30967861 
102.46068472 ,28.30960739 
102.46062188 ,28.30953634 
102.46055881 ,28.30946544 
102.46049551 ,28.30939470 
102.46043198 ,28.30932413 
102.46036823 ,28.30925371 
102.46030425 ,28.30918346 
102.46024004 ,28.30911336 
102.46017561 ,28.30904343 
102.46011095 ,28.30897367 
102.46004606 ,28.30890406 
102.45998095 ,28.30883463 
102.45991562 ,28.30876535 
102.45985006 ,28.30869624 
102.45978428 ,28.30862730 
102.45971828 ,28.30855853 
102.45965206 ,28.30848992 
102.45958562 ,28.30842148 
102.45951895 ,28.30835320 
102.45945207 ,28.30828510 
102.45938496 ,28.30821717 
102.45937352 ,28.30820561 
102.45931764 ,28.30814940 
102.45925010 ,28.30808181 
102.45918234 ,28.30801439 
102.45911436 ,28.30794713 
102.45904617 ,28.30788006 
102.45897776 ,28.30781315 
102.45890914 ,28.30774642 
102.45884030 ,28.30767986 
102.45877124 ,28.30761347 
102.45870197 ,28.30754726 
102.45863249 ,28.30748123 
102.45856280 ,28.30741537 
102.45849289 ,28.30734968 
102.45842277 ,28.30728418 
102.45835244 ,28.30721885 
102.45828190 ,28.30715370 
102.45821115 ,28.30708873 
102.45814019 ,28.30702394 
102.45806902 ,28.30695932 
102.45799764 ,28.30689489 
102.45792606 ,28.30683064 
102.45785427 ,28.30676657 
102.45778227 ,28.30670268 
102.45771007 ,28.30663897 
102.45763766 ,28.30657545 
102.45756505 ,28.30651211 
102.45749223 ,28.30644895 
102.45741921 ,28.30638598 
102.45734598 ,28.30632319 
102.45727256 ,28.30626059 
102.45719893 ,28.30619818 
102.45712510 ,28.30613595 
102.45705107 ,28.30607390 
102.45697684 ,28.30601205 
102.45690241 ,28.30595038 
102.45682778 ,28.30588890 
102.45675296 ,28.30582761 
102.45667793 ,28.30576651 
102.45660271 ,28.30570560 
102.45652730 ,28.30564488 
102.45645168 ,28.30558435 
102.45637588 ,28.30552401 
102.45629988 ,28.30546387 
102.45622368 ,28.30540391 
102.45614729 ,28.30534415 
102.45607071 ,28.30528459 
102.45599394 ,28.30522521 
102.45591697 ,28.30516603 
102.45583982 ,28.30510705 
102.45576248 ,28.30504826 
102.45568494 ,28.30498966 
102.45560722 ,28.30493127 
102.45552931 ,28.30487307 
102.45549566 ,28.30484803 
102.45545121 ,28.30481506 
102.45537293 ,28.30475725 
102.45529448 ,28.30469962 
102.45521588 ,28.30464215 
102.45513714 ,28.30458483 
102.45505826 ,28.30452766 
102.45497926 ,28.30447062 
102.45490015 ,28.30441370 
102.45482095 ,28.30435688 
102.45474166 ,28.30430016 
102.45466230 ,28.30424351 
102.45458288 ,28.30418694 
102.45450340 ,28.30413042 
102.45442389 ,28.30407394 
102.45434435 ,28.30401749 
102.45426479 ,28.30396106 
102.45423049 ,28.30393674 
